date,asset,price
2021-11-05,GLD,197.65
2021-11-06,GLD,197.38
2021-11-07,GLD,198.0
2021-11-08,GLD,198.82
2021-11-09,GLD,199.23
2021-11-10,GLD,198.02
2021-11-11,GLD,198.31
2021-11-12,GLD,197.7
2021-11-13,GLD,196.54
2021-11-14,GLD,196.16
2021-11-15,GLD,196.54
2021-11-16,GLD,197.74
2021-11-17,GLD,197.44
2021-11-18,GLD,197.34
2021-11-19,GLD,198.31
2021-11-20,GLD,198.39
2021-11-21,GLD,198.85
2021-11-22,GLD,198.95
2021-11-23,GLD,199.19
2021-11-24,GLD,197.89
2021-11-25,GLD,198.04
2021-11-26,GLD,199.75
2021-11-27,GLD,199.96
2021-11-28,GLD,198.96
2021-11-29,GLD,200.73
2021-11-30,GLD,201.59
2021-12-01,GLD,202.52
2021-12-02,GLD,203.4
2021-12-03,GLD,202.05
2021-12-04,GLD,202.83
2021-12-05,GLD,204.49
2021-12-06,GLD,203.91
2021-12-07,GLD,201.6
2021-12-08,GLD,202.04
2021-12-09,GLD,202.08
2021-12-10,GLD,200.22
2021-12-11,GLD,200.95
2021-12-12,GLD,201.58
2021-12-13,GLD,199.82
2021-12-14,GLD,202.09
2021-12-15,GLD,202.99
2021-12-16,GLD,200.72
2021-12-17,GLD,201.71
2021-12-18,GLD,202.66
2021-12-19,GLD,204.35
2021-12-20,GLD,203.6
2021-12-21,GLD,204.6
2021-12-22,GLD,204.32
2021-12-23,GLD,203.65
2021-12-24,GLD,202.61
2021-12-25,GLD,200.33
2021-12-26,GLD,200.98
2021-12-27,GLD,200.65
2021-12-28,GLD,197.38
2021-12-29,GLD,197.47
2021-12-30,GLD,198.86
2021-12-31,GLD,197.29
2022-01-01,GLD,196.43
2022-01-02,GLD,196.96
2022-01-03,GLD,193.89
2022-01-04,GLD,193.25
2022-01-05,GLD,193.67
2022-01-06,GLD,192.99
2022-01-07,GLD,191.44
2022-01-08,GLD,189.94
2022-01-09,GLD,188.0
2022-01-10,GLD,187.24
2022-01-11,GLD,188.51
2022-01-12,GLD,191.34
2022-01-13,GLD,191.39
2022-01-14,GLD,192.31
2022-01-15,GLD,191.18
2022-01-16,GLD,188.67
2022-01-17,GLD,190.89
2022-01-18,GLD,190.18
2022-01-19,GLD,191.04
2022-01-20,GLD,191.23
2022-01-21,GLD,192.42
2022-01-22,GLD,193.57
2022-01-23,GLD,193.9
2022-01-24,GLD,194.37
2022-01-25,GLD,195.82
2022-01-26,GLD,195.33
2022-01-27,GLD,197.2
2022-01-28,GLD,196.35
2022-01-29,GLD,196.44
2022-01-30,GLD,197.19
2022-01-31,GLD,195.24
2022-02-01,GLD,196.9
2022-02-02,GLD,197.47
2022-02-03,GLD,201.43
2022-02-04,GLD,203.93
2022-02-05,GLD,203.91
2022-02-06,GLD,206.06
2022-02-07,GLD,207.07
2022-02-08,GLD,207.35
2022-02-09,GLD,205.36
2022-02-10,GLD,203.65
2022-02-11,GLD,203.66
2022-02-12,GLD,203.06
2022-02-13,GLD,203.33
2022-02-14,GLD,204.98
2022-02-15,GLD,206.02
2022-02-16,GLD,205.18
2022-02-17,GLD,206.29
2022-02-18,GLD,205.19
2022-02-19,GLD,203.82
2022-02-20,GLD,204.28
2022-02-21,GLD,203.3
2022-02-22,GLD,202.53
2022-02-23,GLD,203.73
2022-02-24,GLD,204.52
2022-02-25,GLD,204.07
2022-02-26,GLD,202.12
2022-02-27,GLD,201.24
2022-02-28,GLD,203.57
2022-03-01,GLD,204.73
2022-03-02,GLD,206.44
2022-03-03,GLD,206.74
2022-03-04,GLD,206.32
2022-03-05,GLD,207.41
2022-03-06,GLD,208.95
2022-03-07,GLD,208.37
2022-03-08,GLD,207.52
2022-03-09,GLD,205.69
2022-03-10,GLD,204.8
2022-03-11,GLD,205.61
2022-03-12,GLD,204.89
2022-03-13,GLD,206.01
2022-03-14,GLD,208.37
2022-03-15,GLD,208.4
2022-03-16,GLD,208.38
2022-03-17,GLD,209.04
2022-03-18,GLD,208.35
2022-03-19,GLD,207.57
2022-03-20,GLD,206.83
2022-03-21,GLD,205.46
2022-03-22,GLD,206.54
2022-03-23,GLD,205.94
2022-03-24,GLD,207.27
2022-03-25,GLD,207.91
2022-03-26,GLD,207.88
2022-03-27,GLD,208.85
2022-03-28,GLD,207.72
2022-03-29,GLD,206.78
2022-03-30,GLD,207.64
2022-03-31,GLD,205.01
2022-04-01,GLD,205.02
2022-04-02,GLD,205.73
2022-04-03,GLD,207.31
2022-04-04,GLD,209.12
2022-04-05,GLD,208.97
2022-04-06,GLD,209.89
2022-04-07,GLD,208.93
2022-04-08,GLD,208.39
2022-04-09,GLD,210.04
2022-04-10,GLD,209.99
2022-04-11,GLD,210.18
2022-04-12,GLD,208.94
2022-04-13,GLD,209.45
2022-04-14,GLD,210.35
2022-04-15,GLD,211.22
2022-04-16,GLD,209.77
2022-04-17,GLD,210.97
2022-04-18,GLD,209.77
2022-04-19,GLD,209.74
2022-04-20,GLD,207.79
2022-04-21,GLD,207.58
2022-04-22,GLD,206.37
2022-04-23,GLD,205.84
2022-04-24,GLD,205.91
2022-04-25,GLD,206.9
2022-04-26,GLD,207.85
2022-04-27,GLD,205.05
2022-04-28,GLD,205.86
2022-04-29,GLD,206.11
2022-04-30,GLD,205.44
2022-05-01,GLD,204.38
2022-05-02,GLD,204.31
2022-05-03,GLD,204.58
2022-05-04,GLD,205.04
2022-05-05,GLD,204.8
2022-05-06,GLD,201.77
2022-05-07,GLD,201.18
2022-05-08,GLD,199.75
2022-05-09,GLD,202.22
2022-05-10,GLD,202.29
2022-05-11,GLD,203.18
2022-05-12,GLD,203.94
2022-05-13,GLD,204.32
2022-05-14,GLD,203.82
2022-05-15,GLD,203.16
2022-05-16,GLD,200.74
2022-05-17,GLD,200.91
2022-05-18,GLD,201.27
2022-05-19,GLD,201.21
2022-05-20,GLD,201.39
2022-05-21,GLD,199.94
2022-05-22,GLD,199.58
2022-05-23,GLD,198.8
2022-05-24,GLD,199.6
2022-05-25,GLD,199.65
2022-05-26,GLD,198.88
2022-05-27,GLD,198.69
2022-05-28,GLD,197.44
2022-05-29,GLD,197.05
2022-05-30,GLD,197.75
2022-05-31,GLD,196.15
2022-06-01,GLD,196.08
2022-06-02,GLD,195.18
2022-06-03,GLD,193.58
2022-06-04,GLD,195.82
2022-06-05,GLD,197.32
2022-06-06,GLD,196.61
2022-06-07,GLD,196.26
2022-06-08,GLD,193.83
2022-06-09,GLD,191.92
2022-06-10,GLD,190.57
2022-06-11,GLD,190.53
2022-06-12,GLD,190.39
2022-06-13,GLD,190.79
2022-06-14,GLD,191.6
2022-06-15,GLD,191.93
2022-06-16,GLD,190.64
2022-06-17,GLD,191.03
2022-06-18,GLD,191.79
2022-06-19,GLD,191.28
2022-06-20,GLD,189.06
2022-06-21,GLD,190.48
2022-06-22,GLD,190.59
2022-06-23,GLD,187.26
2022-06-24,GLD,189.74
2022-06-25,GLD,189.17
2022-06-26,GLD,192.1
2022-06-27,GLD,192.55
2022-06-28,GLD,192.31
2022-06-29,GLD,192.53
2022-06-30,GLD,191.67
2022-07-01,GLD,191.75
2022-07-02,GLD,194.16
2022-07-03,GLD,193.08
2022-07-04,GLD,193.72
2022-07-05,GLD,192.86
2022-07-06,GLD,192.66
2022-07-07,GLD,195.03
2022-07-08,GLD,195.66
2022-07-09,GLD,196.56
2022-07-10,GLD,196.64
2022-07-11,GLD,199.88
2022-07-12,GLD,198.74
2022-07-13,GLD,196.84
2022-07-14,GLD,198.86
2022-07-15,GLD,198.41
2022-07-16,GLD,198.9
2022-07-17,GLD,200.96
2022-07-18,GLD,201.47
2022-07-19,GLD,204.14
2022-07-20,GLD,204.31
2022-07-21,GLD,203.46
2022-07-22,GLD,200.63
2022-07-23,GLD,200.99
2022-07-24,GLD,198.31
2022-07-25,GLD,198.7
2022-07-26,GLD,200.45
2022-07-27,GLD,200.43
2022-07-28,GLD,200.66
2022-07-29,GLD,201.76
2022-07-30,GLD,202.56
2022-07-31,GLD,203.95
2022-08-01,GLD,203.93
2022-08-02,GLD,201.23
2022-08-03,GLD,202.64
2022-08-04,GLD,202.35
2022-08-05,GLD,201.3
2022-08-06,GLD,201.7
2022-08-07,GLD,201.93
2022-08-08,GLD,201.03
2022-08-09,GLD,199.48
2022-08-10,GLD,200.05
2022-08-11,GLD,199.03
2022-08-12,GLD,199.16
2022-08-13,GLD,199.61
2022-08-14,GLD,200.77
2022-08-15,GLD,203.32
2022-08-16,GLD,203.6
2022-08-17,GLD,203.09
2022-08-18,GLD,205.08
2022-08-19,GLD,206.34
2022-08-20,GLD,206.54
2022-08-21,GLD,206.82
2022-08-22,GLD,206.86
2022-08-23,GLD,207.05
2022-08-24,GLD,206.93
2022-08-25,GLD,205.76
2022-08-26,GLD,205.77
2022-08-27,GLD,207.88
2022-08-28,GLD,206.9
2022-08-29,GLD,206.57
2022-08-30,GLD,205.5
2022-08-31,GLD,206.89
2022-09-01,GLD,207.89
2022-09-02,GLD,206.35
2022-09-03,GLD,203.93
2022-09-04,GLD,204.97
2022-09-05,GLD,203.36
2022-09-06,GLD,204.36
2022-09-07,GLD,203.59
2022-09-08,GLD,204.43
2022-09-09,GLD,204.96
2022-09-10,GLD,204.31
2022-09-11,GLD,203.26
2022-09-12,GLD,203.95
2022-09-13,GLD,203.12
2022-09-14,GLD,204.45
2022-09-15,GLD,203.45
2022-09-16,GLD,203.87
2022-09-17,GLD,203.4
2022-09-18,GLD,203.41
2022-09-19,GLD,202.57
2022-09-20,GLD,202.36
2022-09-21,GLD,199.28
2022-09-22,GLD,198.31
2022-09-23,GLD,197.6
2022-09-24,GLD,197.51
2022-09-25,GLD,199.07
2022-09-26,GLD,198.23
2022-09-27,GLD,199.93
2022-09-28,GLD,198.89
2022-09-29,GLD,197.56
2022-09-30,GLD,195.3
2022-10-01,GLD,196.03
2022-10-02,GLD,196.13
2022-10-03,GLD,196.79
2022-10-04,GLD,196.95
2022-10-05,GLD,196.94
2022-10-06,GLD,197.28
2022-10-07,GLD,199.86
2022-10-08,GLD,199.29
2022-10-09,GLD,201.76
2022-10-10,GLD,202.78
2022-10-11,GLD,203.22
2022-10-12,GLD,203.88
2022-10-13,GLD,200.05
2022-10-14,GLD,199.74
2022-10-15,GLD,198.93
2022-10-16,GLD,201.47
2022-10-17,GLD,201.06
2022-10-18,GLD,201.02
2022-10-19,GLD,200.97
2022-10-20,GLD,199.4
2022-10-21,GLD,198.73
2022-10-22,GLD,199.71
2022-10-23,GLD,197.15
2022-10-24,GLD,197.52
2022-10-25,GLD,196.44
2022-10-26,GLD,198.0
2022-10-27,GLD,198.47
2022-10-28,GLD,196.65
2022-10-29,GLD,196.15
2022-10-30,GLD,196.69
2022-10-31,GLD,196.33
2022-11-01,GLD,196.5
2022-11-02,GLD,196.48
2022-11-03,GLD,197.52
2022-11-04,GLD,198.05
2022-11-05,GLD,197.99
2022-11-06,GLD,198.01
2022-11-07,GLD,196.71
2022-11-08,GLD,198.47
2022-11-09,GLD,202.03
2022-11-10,GLD,201.63
2022-11-11,GLD,201.69
2022-11-12,GLD,202.91
2022-11-13,GLD,204.12
2022-11-14,GLD,204.33
2022-11-15,GLD,203.16
2022-11-16,GLD,205.34
2022-11-17,GLD,206.16
2022-11-18,GLD,206.42
2022-11-19,GLD,205.56
2022-11-20,GLD,205.63
2022-11-21,GLD,203.45
2022-11-22,GLD,204.34
2022-11-23,GLD,205.52
2022-11-24,GLD,205.8
2022-11-25,GLD,204.64
2022-11-26,GLD,205.19
2022-11-27,GLD,206.13
2022-11-28,GLD,205.24
2022-11-29,GLD,206.36
2022-11-30,GLD,206.99
2022-12-01,GLD,206.66
2022-12-02,GLD,205.99
2022-12-03,GLD,205.78
2022-12-04,GLD,204.61
2022-12-05,GLD,204.92
2022-12-06,GLD,205.59
2022-12-07,GLD,207.0
2022-12-08,GLD,207.35
2022-12-09,GLD,207.82
2022-12-10,GLD,207.5
2022-12-11,GLD,206.45
2022-12-12,GLD,205.94
2022-12-13,GLD,207.65
2022-12-14,GLD,208.41
2022-12-15,GLD,208.9
2022-12-16,GLD,206.72
2022-12-17,GLD,207.1
2022-12-18,GLD,205.5
2022-12-19,GLD,203.99
2022-12-20,GLD,202.62
2022-12-21,GLD,201.69
2022-12-22,GLD,202.69
2022-12-23,GLD,202.96
2022-12-24,GLD,201.83
2022-12-25,GLD,201.13
2022-12-26,GLD,201.73
2022-12-27,GLD,202.57
2022-12-28,GLD,202.73
2022-12-29,GLD,201.35
2022-12-30,GLD,200.86
2022-12-31,GLD,203.71
2023-01-01,GLD,202.26
2023-01-02,GLD,202.71
2023-01-03,GLD,205.25
2023-01-04,GLD,204.93
2023-01-05,GLD,207.13
2023-01-06,GLD,206.3
2023-01-07,GLD,203.93
2023-01-08,GLD,203.24
2023-01-09,GLD,202.33
2023-01-10,GLD,200.32
2023-01-11,GLD,199.82
2023-01-12,GLD,201.01
2023-01-13,GLD,200.3
2023-01-14,GLD,199.85
2023-01-15,GLD,201.49
2023-01-16,GLD,200.59
2023-01-17,GLD,201.34
2023-01-18,GLD,199.29
2023-01-19,GLD,198.13
2023-01-20,GLD,197.87
2023-01-21,GLD,199.32
2023-01-22,GLD,198.23
2023-01-23,GLD,197.12
2023-01-24,GLD,197.45
2023-01-25,GLD,197.96
2023-01-26,GLD,196.72
2023-01-27,GLD,196.1
2023-01-28,GLD,197.4
2023-01-29,GLD,195.98
2023-01-30,GLD,196.39
2023-01-31,GLD,195.77
2023-02-01,GLD,197.46
2023-02-02,GLD,198.15
2023-02-03,GLD,199.21
2023-02-04,GLD,198.56
2023-02-05,GLD,199.55
2023-02-06,GLD,200.51
2023-02-07,GLD,201.13
2023-02-08,GLD,200.8
2023-02-09,GLD,200.99
2023-02-10,GLD,198.77
2023-02-11,GLD,200.88
2023-02-12,GLD,200.15
2023-02-13,GLD,199.75
2023-02-14,GLD,198.17
2023-02-15,GLD,198.98
2023-02-16,GLD,199.61
2023-02-17,GLD,199.26
2023-02-18,GLD,196.46
2023-02-19,GLD,195.6
2023-02-20,GLD,196.15
2023-02-21,GLD,196.46
2023-02-22,GLD,196.4
2023-02-23,GLD,195.89
2023-02-24,GLD,194.0
2023-02-25,GLD,195.15
2023-02-26,GLD,193.43
2023-02-27,GLD,193.18
2023-02-28,GLD,191.94
2023-03-01,GLD,193.13
2023-03-02,GLD,193.83
2023-03-03,GLD,193.4
2023-03-04,GLD,194.23
2023-03-05,GLD,192.44
2023-03-06,GLD,192.35
2023-03-07,GLD,191.08
2023-03-08,GLD,192.31
2023-03-09,GLD,192.76
2023-03-10,GLD,193.54
2023-03-11,GLD,192.87
2023-03-12,GLD,193.77
2023-03-13,GLD,192.43
2023-03-14,GLD,191.26
2023-03-15,GLD,191.05
2023-03-16,GLD,189.93
2023-03-17,GLD,190.78
2023-03-18,GLD,190.21
2023-03-19,GLD,188.91
2023-03-20,GLD,187.46
2023-03-21,GLD,188.3
2023-03-22,GLD,185.25
2023-03-23,GLD,184.03
2023-03-24,GLD,185.72
2023-03-25,GLD,185.3
2023-03-26,GLD,186.16
2023-03-27,GLD,186.68
2023-03-28,GLD,186.45
2023-03-29,GLD,184.46
2023-03-30,GLD,182.87
2023-03-31,GLD,181.25
2023-04-01,GLD,181.83
2023-04-02,GLD,182.64
2023-04-03,GLD,181.58
2023-04-04,GLD,181.49
2023-04-05,GLD,181.5
2023-04-06,GLD,181.59
2023-04-07,GLD,180.68
2023-04-08,GLD,182.64
2023-04-09,GLD,183.46
2023-04-10,GLD,183.54
2023-04-11,GLD,182.92
2023-04-12,GLD,181.92
2023-04-13,GLD,182.4
2023-04-14,GLD,181.83
2023-04-15,GLD,181.99
2023-04-16,GLD,179.71
2023-04-17,GLD,179.07
2023-04-18,GLD,178.94
2023-04-19,GLD,180.11
2023-04-20,GLD,179.0
2023-04-21,GLD,177.22
2023-04-22,GLD,177.75
2023-04-23,GLD,177.67
2023-04-24,GLD,175.61
2023-04-25,GLD,173.6
2023-04-26,GLD,172.82
2023-04-27,GLD,172.72
2023-04-28,GLD,174.39
2023-04-29,GLD,173.09
2023-04-30,GLD,173.74
2023-05-01,GLD,171.39
2023-05-02,GLD,171.82
2023-05-03,GLD,173.63
2023-05-04,GLD,173.8
2023-05-05,GLD,173.0
2023-05-06,GLD,174.47
2023-05-07,GLD,174.89
2023-05-08,GLD,175.08
2023-05-09,GLD,173.86
2023-05-10,GLD,174.29
2023-05-11,GLD,173.47
2023-05-12,GLD,173.84
2023-05-13,GLD,173.9
2023-05-14,GLD,175.2
2023-05-15,GLD,174.51
2023-05-16,GLD,174.33
2023-05-17,GLD,175.29
2023-05-18,GLD,175.01
2023-05-19,GLD,174.98
2023-05-20,GLD,174.49
2023-05-21,GLD,174.3
2023-05-22,GLD,175.1
2023-05-23,GLD,177.31
2023-05-24,GLD,175.29
2023-05-25,GLD,173.77
2023-05-26,GLD,173.6
2023-05-27,GLD,173.66
2023-05-28,GLD,173.4
2023-05-29,GLD,172.74
2023-05-30,GLD,171.26
2023-05-31,GLD,170.53
2023-06-01,GLD,171.51
2023-06-02,GLD,171.62
2023-06-03,GLD,172.43
2023-06-04,GLD,170.99
2023-06-05,GLD,172.72
2023-06-06,GLD,172.04
2023-06-07,GLD,172.61
2023-06-08,GLD,172.46
2023-06-09,GLD,171.82
2023-06-10,GLD,172.34
2023-06-11,GLD,173.06
2023-06-12,GLD,176.28
2023-06-13,GLD,177.05
2023-06-14,GLD,177.8
2023-06-15,GLD,179.17
2023-06-16,GLD,179.81
2023-06-17,GLD,179.76
2023-06-18,GLD,180.15
2023-06-19,GLD,181.18
2023-06-20,GLD,182.85
2023-06-21,GLD,181.04
2023-06-22,GLD,178.77
2023-06-23,GLD,180.39
2023-06-24,GLD,179.43
2023-06-25,GLD,177.44
2023-06-26,GLD,175.34
2023-06-27,GLD,177.5
2023-06-28,GLD,178.55
2023-06-29,GLD,177.6
2023-06-30,GLD,176.69
2023-07-01,GLD,176.76
2023-07-02,GLD,177.79
2023-07-03,GLD,177.44
2023-07-04,GLD,176.5
2023-07-05,GLD,177.86
2023-07-06,GLD,177.83
2023-07-07,GLD,177.6
2023-07-08,GLD,178.31
2023-07-09,GLD,175.74
2023-07-10,GLD,176.31
2023-07-11,GLD,176.81
2023-07-12,GLD,175.15
2023-07-13,GLD,172.82
2023-07-14,GLD,172.14
2023-07-15,GLD,172.36
2023-07-16,GLD,172.71
2023-07-17,GLD,174.75
2023-07-18,GLD,174.97
2023-07-19,GLD,173.29
2023-07-20,GLD,172.99
2023-07-21,GLD,171.43
2023-07-22,GLD,171.22
2023-07-23,GLD,172.91
2023-07-24,GLD,173.46
2023-07-25,GLD,172.59
2023-07-26,GLD,173.3
2023-07-27,GLD,172.37
2023-07-28,GLD,169.06
2023-07-29,GLD,167.58
2023-07-30,GLD,168.13
2023-07-31,GLD,169.05
2023-08-01,GLD,171.11
2023-08-02,GLD,171.52
2023-08-03,GLD,173.14
2023-08-04,GLD,173.9
2023-08-05,GLD,175.02
2023-08-06,GLD,176.34
2023-08-07,GLD,176.93
2023-08-08,GLD,178.22
2023-08-09,GLD,177.38
2023-08-10,GLD,174.47
2023-08-11,GLD,175.25
2023-08-12,GLD,175.7
2023-08-13,GLD,174.65
2023-08-14,GLD,173.13
2023-08-15,GLD,173.29
2023-08-16,GLD,174.15
2023-08-17,GLD,174.77
2023-08-18,GLD,173.55
2023-08-19,GLD,172.59
2023-08-20,GLD,173.4
2023-08-21,GLD,173.49
2023-08-22,GLD,174.76
2023-08-23,GLD,174.37
2023-08-24,GLD,175.26
2023-08-25,GLD,175.21
2023-08-26,GLD,174.34
2023-08-27,GLD,175.46
2023-08-28,GLD,174.26
2023-08-29,GLD,174.35
2023-08-30,GLD,174.57
2023-08-31,GLD,174.42
2023-09-01,GLD,175.61
2023-09-02,GLD,176.3
2023-09-03,GLD,176.84
2023-09-04,GLD,176.92
2023-09-05,GLD,179.15
2023-09-06,GLD,180.91
2023-09-07,GLD,182.01
2023-09-08,GLD,182.92
2023-09-09,GLD,182.2
2023-09-10,GLD,182.14
2023-09-11,GLD,182.9
2023-09-12,GLD,184.16
2023-09-13,GLD,185.23
2023-09-14,GLD,185.93
2023-09-15,GLD,188.33
2023-09-16,GLD,188.17
2023-09-17,GLD,189.38
2023-09-18,GLD,190.45
2023-09-19,GLD,190.99
2023-09-20,GLD,191.56
2023-09-21,GLD,192.12
2023-09-22,GLD,191.27
2023-09-23,GLD,191.75
2023-09-24,GLD,192.64
2023-09-25,GLD,193.03
2023-09-26,GLD,190.82
2023-09-27,GLD,188.92
2023-09-28,GLD,187.94
2023-09-29,GLD,187.8
2023-09-30,GLD,186.88
2023-10-01,GLD,187.66
2023-10-02,GLD,189.09
2023-10-03,GLD,190.69
2023-10-04,GLD,191.09
2023-10-05,GLD,192.39
2023-10-06,GLD,191.72
2023-10-07,GLD,191.54
2023-10-08,GLD,190.14
2023-10-09,GLD,191.59
2023-10-10,GLD,193.94
2023-10-11,GLD,193.53
2023-10-12,GLD,190.92
2023-10-13,GLD,189.78
2023-10-14,GLD,189.0
2023-10-15,GLD,187.4
2023-10-16,GLD,186.17
2023-10-17,GLD,186.41
2023-10-18,GLD,187.2
2023-10-19,GLD,184.73
2023-10-20,GLD,184.09
2023-10-21,GLD,184.13
2023-10-22,GLD,182.85
2023-10-23,GLD,183.14
2023-10-24,GLD,183.0
2023-10-25,GLD,182.46
2023-10-26,GLD,181.42
2023-10-27,GLD,181.75
2023-10-28,GLD,180.83
2023-10-29,GLD,178.75
2023-10-30,GLD,178.78
2023-10-31,GLD,177.29
2023-11-01,GLD,175.32
2023-11-02,GLD,175.47
2023-11-03,GLD,175.28
2023-11-04,GLD,174.24
2023-11-05,GLD,174.51
2023-11-06,GLD,175.02
2023-11-07,GLD,175.31
2023-11-08,GLD,175.55
2023-11-09,GLD,173.63
2023-11-10,GLD,175.18
2023-11-11,GLD,175.85
2023-11-12,GLD,174.71
2023-11-13,GLD,174.69
2023-11-14,GLD,174.91
2023-11-15,GLD,174.86
2023-11-16,GLD,177.01
2023-11-17,GLD,174.68
2023-11-18,GLD,172.9
2023-11-19,GLD,170.15
2023-11-20,GLD,170.24
2023-11-21,GLD,170.89
2023-11-22,GLD,171.33
2023-11-23,GLD,170.98
2023-11-24,GLD,171.47
2023-11-25,GLD,171.11
2023-11-26,GLD,172.0
2023-11-27,GLD,173.33
2023-11-28,GLD,172.21
2023-11-29,GLD,171.87
2023-11-30,GLD,171.72
2023-12-01,GLD,173.43
2023-12-02,GLD,172.45
2023-12-03,GLD,173.77
2023-12-04,GLD,172.01
2023-12-05,GLD,173.5
2023-12-06,GLD,174.52
2023-12-07,GLD,174.34
2023-12-08,GLD,175.44
2023-12-09,GLD,174.84
2023-12-10,GLD,173.73
2023-12-11,GLD,175.78
2023-12-12,GLD,175.13
2023-12-13,GLD,175.94
2023-12-14,GLD,177.27
2023-12-15,GLD,178.24
2023-12-16,GLD,178.96
2023-12-17,GLD,179.77
2023-12-18,GLD,181.04
2023-12-19,GLD,181.42
2023-12-20,GLD,181.38
2023-12-21,GLD,179.73
2023-12-22,GLD,180.12
2023-12-23,GLD,181.35
2023-12-24,GLD,180.03
2023-12-25,GLD,179.75
2023-12-26,GLD,180.26
2023-12-27,GLD,182.08
2023-12-28,GLD,180.69
2023-12-29,GLD,181.64
2023-12-30,GLD,181.21
2023-12-31,GLD,180.4
2024-01-01,GLD,179.3
2024-01-02,GLD,178.52
2024-01-03,GLD,179.11
2024-01-04,GLD,178.84
2024-01-05,GLD,179.7
2024-01-06,GLD,178.35
2024-01-07,GLD,179.19
2024-01-08,GLD,179.71
2024-01-09,GLD,177.9
2024-01-10,GLD,179.71
2024-01-11,GLD,180.11
2024-01-12,GLD,181.03
2024-01-13,GLD,182.42
2024-01-14,GLD,183.58
2024-01-15,GLD,183.43
2024-01-16,GLD,184.3
2024-01-17,GLD,182.13
2024-01-18,GLD,182.6
2024-01-19,GLD,184.68
2024-01-20,GLD,183.85
2024-01-21,GLD,184.94
2024-01-22,GLD,187.07
2024-01-23,GLD,187.9
2024-01-24,GLD,189.13
2024-01-25,GLD,187.25
2024-01-26,GLD,186.12
2024-01-27,GLD,187.84
2024-01-28,GLD,188.99
2024-01-29,GLD,189.59
2024-01-30,GLD,189.27
2024-01-31,GLD,189.61
2024-02-01,GLD,191.7
2024-02-02,GLD,191.58
2024-02-03,GLD,192.41
2024-02-04,GLD,193.22
2024-02-05,GLD,192.42
2024-02-06,GLD,191.72
2024-02-07,GLD,193.55
2024-02-08,GLD,194.23
2024-02-09,GLD,193.42
2024-02-10,GLD,193.04
2024-02-11,GLD,191.86
2024-02-12,GLD,193.14
2024-02-13,GLD,192.84
2024-02-14,GLD,192.55
2024-02-15,GLD,193.56
2024-02-16,GLD,191.55
2024-02-17,GLD,191.5
2024-02-18,GLD,191.49
2024-02-19,GLD,191.15
2024-02-20,GLD,190.49
2024-02-21,GLD,189.63
2024-02-22,GLD,189.97
2024-02-23,GLD,188.76
2024-02-24,GLD,188.95
2024-02-25,GLD,188.29
2024-02-26,GLD,187.71
2024-02-27,GLD,187.94
2024-02-28,GLD,187.35
2024-02-29,GLD,188.87
2024-03-01,GLD,188.7
2024-03-02,GLD,189.96
2024-03-03,GLD,189.04
2024-03-04,GLD,188.1
2024-03-05,GLD,186.1
2024-03-06,GLD,185.51
2024-03-07,GLD,185.23
2024-03-08,GLD,185.33
2024-03-09,GLD,186.16
2024-03-10,GLD,186.91
2024-03-11,GLD,188.28
2024-03-12,GLD,187.21
2024-03-13,GLD,187.25
2024-03-14,GLD,186.05
2024-03-15,GLD,186.55
2024-03-16,GLD,188.71
2024-03-17,GLD,187.27
2024-03-18,GLD,188.1
2024-03-19,GLD,189.36
2024-03-20,GLD,188.29
2024-03-21,GLD,188.81
2024-03-22,GLD,188.38
2024-03-23,GLD,188.23
2024-03-24,GLD,187.76
2024-03-25,GLD,187.49
2024-03-26,GLD,188.88
2024-03-27,GLD,188.78
2024-03-28,GLD,188.06
2024-03-29,GLD,188.14
2024-03-30,GLD,185.6
2024-03-31,GLD,184.62
2024-04-01,GLD,186.12
2024-04-02,GLD,185.94
2024-04-03,GLD,185.37
2024-04-04,GLD,185.58
2024-04-05,GLD,186.46
2024-04-06,GLD,188.05
2024-04-07,GLD,187.51
2024-04-08,GLD,187.0
2024-04-09,GLD,186.73
2024-04-10,GLD,187.97
2024-04-11,GLD,188.03
2024-04-12,GLD,190.63
2024-04-13,GLD,190.44
2024-04-14,GLD,192.56
2024-04-15,GLD,191.48
2024-04-16,GLD,189.82
2024-04-17,GLD,189.7
2024-04-18,GLD,191.06
2024-04-19,GLD,190.49
2024-04-20,GLD,189.75
2024-04-21,GLD,190.98
2024-04-22,GLD,191.83
2024-04-23,GLD,190.88
2024-04-24,GLD,189.85
2024-04-25,GLD,190.85
2024-04-26,GLD,188.89
2024-04-27,GLD,190.19
2024-04-28,GLD,191.02
2024-04-29,GLD,188.28
2024-04-30,GLD,188.3
2024-05-01,GLD,185.92
2024-05-02,GLD,184.48
2024-05-03,GLD,183.87
2024-05-04,GLD,182.35
2024-05-05,GLD,185.01
2024-05-06,GLD,186.05
2024-05-07,GLD,187.69
2024-05-08,GLD,187.52
2024-05-09,GLD,187.56
2024-05-10,GLD,189.46
2024-05-11,GLD,189.98
2024-05-12,GLD,190.71
2024-05-13,GLD,189.62
2024-05-14,GLD,188.52
2024-05-15,GLD,188.83
2024-05-16,GLD,189.28
2024-05-17,GLD,188.08
2024-05-18,GLD,188.51
2024-05-19,GLD,187.05
2024-05-20,GLD,187.07
2024-05-21,GLD,185.34
2024-05-22,GLD,186.93
2024-05-23,GLD,186.56
2024-05-24,GLD,185.73
